SEASON_NUMBER,STARTUP_NAME,EPISODE_NUMBER,PITCH_NUMBER,SEASON_START,SEASON_END,ORIGINAL_AIR_DATE,INDUSTRY,BUSINESS_DESCRIPTION,COMPANY_WEBSITE,PITCHERS_GENDER,PITCHERS_AVERAGE_AGE,PITCHERS_CITY,PITCHERS_STATE,ENTREPRENEUR_NAMES,MULTIPLE_ENTREPRENEURS,US_VIEWERSHIP,ORIGINAL_ASK_AMOUNT,ORIGINAL_OFFERED_EQUITY,VALUATION_REQUESTED,GOT_DEAL,TOTAL_DEAL_AMOUNT,TOTAL_DEAL_EQUITY,DEAL_VALUATION,NUMBER_OF_SHARKS_IN_DEAL,INVESTMENT_AMOUNT_PER_SHARK,EQUITY_PER_SHARK,ROYALTY_DEAL,ADVISORY_SHARES_EQUITY,LOAN,DEAL_HAS_CONDITIONS,BARBARA_CORCORAN_INVESTMENT_AMOUNT,BARBARA_CORCORAN_INVESTMENT_EQUITY,MARK_CUBAN_INVESTMENT_AMOUNT,MARK_CUBAN_INVESTMENT_EQUITY,LORI_GREINER_INVESTMENT_AMOUNT,LORI_GREINER_INVESTMENT_EQUITY,ROBERT_HERJAVEC_INVESTMENT_AMOUNT,ROBERT_HERJAVEC_INVESTMENT_EQUITY,DAYMOND_JOHN_INVESTMENT_AMOUNT,DAYMOND_JOHN_INVESTMENT_EQUITY,KEVIN_O_LEARY_INVESTMENT_AMOUNT,KEVIN_O_LEARY_INVESTMENT_EQUITY,GUEST_INVESTMENT_AMOUNT,GUEST_INVESTMENT_EQUITY,GUEST_NAME,BARBARA_CORCORAN_PRESENT,MARK_CUBAN_PRESENT,LORI_GREINER_PRESENT,ROBERT_HERJAVEC_PRESENT,DAYMOND_JOHN_PRESENT,KEVIN_O_LEARY_PRESENT,GUEST_PRESENT
6,GamedayCouture,11,421,26-Sep-14,15-May-15,5-Dec-14,Fashion/Beauty,Gameday Couture - Men and Women's Apparel,http://www.gameday-couture.com,Mixed Team,,Tulsa,OK,Shawna and Kurt Feddersen,1.0,7.22,500000.0,20.0,2500000.0,1.0,500000.0,30.0,1666667.0,1.0,500000.0,30.0,,,,,,,500000.0,30.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Zipz,11,422,26-Sep-14,15-May-15,5-Dec-14,Food and Beverage,Zipz - Alcoholic Beverages,http://www.zipzwine.com,Male,,Santa Rosa,CA,Andrew McMurray,0.0,7.22,2500000.0,10.0,25000000.0,1.0,2500000.0,10.0,25000000.0,1.0,2500000.0,10.0,,,,,,,,,,,,,,,2500000.0,10.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,SoapsWashesAndGroomingEssentials,11,423,26-Sep-14,15-May-15,5-Dec-14,Fashion/Beauty,Soaps Washes and Grooming Essentials (aka S.W.A.G. Essentials) - Personal Care and Cosmetics,http://www.pure-swag.com,Female,,Houston,TX,Lydia Evans,0.0,7.22,125000.0,20.0,625000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,HoppyPaws,12,424,26-Sep-14,15-May-15,12-Dec-14,Lifestyle/Home,Hoppy Paws - Holiday Cheer,http://hoppypaws.com,Female,,Newport Beach,CA,Trina Barkouras,0.0,7.04,50000.0,10.0,500000.0,1.0,100000.0,49.0,204082.0,1.0,100000.0,49.0,,,,,100000.0,49.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Q-Flex,12,425,26-Sep-14,15-May-15,12-Dec-14,Health/Wellness,Q-Flex - Health and Well-Being,http://getqflex.com,Female,,San Luis Obispo,CA,Andrea and Hong Cao,1.0,7.04,20000.0,20.0,100000.0,1.0,25000.0,25.0,100000.0,2.0,12500.0,12.5,,,,,12500.0,12.5,12500.0,12.5,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,TheMenschOnABench,12,426,26-Sep-14,15-May-15,12-Dec-14,Lifestyle/Home,The Mensch on a Bench - Holiday Cheer,http://themenschonabench.com,Male,,Madeira,OH,Neal Hoffman,0.0,7.04,150000.0,10.0,1500000.0,1.0,150000.0,15.0,1000000.0,2.0,75000.0,7.5,,,,,,,,,75000.0,7.5,75000.0,7.5,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,EveDrop,12,427,26-Sep-14,15-May-15,12-Dec-14,Lifestyle/Home,Eve Drop - Holiday Cheer,http://evedrop.com,Male,,Henderson,NV,Nathan Shaffer,0.0,7.04,75000.0,20.0,375000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BantamBagels,13,428,26-Sep-14,15-May-15,9-Jan-15,Food and Beverage,Bantam Bagels - Specialty Food,http://www.bantambagels.com,Mixed Team,,New York,NY,Nick and Elyse Oleksak,1.0,7.73,275000.0,11.0,2500000.0,1.0,275000.0,25.0,1100000.0,1.0,275000.0,25.0,,,,,,,,,275000.0,25.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Doorman,13,429,26-Sep-14,15-May-15,9-Jan-15,Lifestyle/Home,Doorman - Consumer Services,http://www.doorman.co,Male,,San Francisco,CA,Zander Adell,0.0,7.73,250000.0,10.0,2500000.0,1.0,250000.0,12.0,2083333.0,1.0,250000.0,12.0,,,,,,,,,,,250000.0,12.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,SkinnyShirt,13,430,26-Sep-14,15-May-15,9-Jan-15,Fashion/Beauty,SkinnyShirt - Women's Apparel,http://www.skinnyshirt.com,Female,,New York,NY,Julie Kalimian,0.0,7.73,100000.0,20.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,CoffeeMeetsBagel,13,431,26-Sep-14,15-May-15,9-Jan-15,Technology/Software,Coffee Meets Bagel - Online Services,http://www.coffeemeetsbagel.com,Female,,San Francisco,CA,"Arum, Dawoon, and Soo Kang",1.0,7.73,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Evrewares,14,432,26-Sep-14,15-May-15,13-Jan-15,Fashion/Beauty,Evrewares - Party Supplies,https://www.evrewares.com,Female,,Raleigh,NC,Ellie Brown and Becca Nelson,1.0,7.48,100000.0,30.0,333333.0,1.0,200000.0,100.0,200000.0,1.0,200000.0,100.0,,,,,,,200000.0,100.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BottleBright,14,433,26-Sep-14,15-May-15,13-Jan-15,Lifestyle/Home,Bottle Bright - Storage and Cleaning Products,,Male,,Richmond,VA,Justin Koehneke and Seth Friedman,1.0,7.48,75000.0,15.0,500000.0,1.0,75000.0,33.0,227273.0,1.0,75000.0,33.0,,,,,,,,,75000.0,33.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Scratch&GrainBakingCo,14,434,26-Sep-14,15-May-15,13-Jan-15,Food and Beverage,Scratch & Grain Baking Co - Specialty Food,http://www.scratchandgrain.com,Female,Middle,Portland,OR,Leah Tutin and Taya Geiger,1.0,7.48,150000.0,20.0,750000.0,1.0,150000.0,20.0,750000.0,1.0,150000.0,20.0,,,150000.0,,150000.0,20.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Vestpakz,14,435,26-Sep-14,15-May-15,13-Jan-15,Children/Education,Vestpakz - Baby and Child Care,http://www.vestpakz.com,Male,,Suwannee,GA,Arthur Grayer and Michael Wooley,1.0,7.48,50000.0,10.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,TurboPUP,15,436,26-Sep-14,15-May-15,16-Jan-15,Pet Products,TurboPUP - Pet Products,http://www.turbopup.com,Female,,Bend,OR,Kristina Guerrero,0.0,8.64,100000.0,20.0,500000.0,1.0,100000.0,35.0,285714.0,1.0,100000.0,35.0,,,,,,,,,,,,,100000.0,35.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Lumio,15,437,26-Sep-14,15-May-15,16-Jan-15,Lifestyle/Home,Lumio - Home Accessories,,Male,,San Francisco,CA,Max Gunawan,0.0,8.64,250000.0,8.0,3125000.0,1.0,350000.0,10.0,3500000.0,1.0,350000.0,10.0,,,,,,,,,,,350000.0,10.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,BelloVerde,15,438,26-Sep-14,15-May-15,16-Jan-15,Fashion/Beauty,Bello Verde - Men and Women's Apparel,http://www.belloverde.com,Male,,Columbus,OH,Joe Chay,0.0,8.64,360000.0,6.0,6000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Napwell,15,439,26-Sep-14,15-May-15,16-Jan-15,Lifestyle/Home,Napwell - Health and Well-Being,http://napwell.com,Male,,Boston,MA,Neil Joglekar and Justin Lee,1.0,8.64,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,GreenBox,16,440,26-Sep-14,15-May-15,30-Jan-15,Food and Beverage,GreenBox - Storage and Cleaning Products,http://greenboxny.com,Mixed Team,,New York,NY,Ned Kensing and Jennifer Wright-Laracy,1.0,7.93,300000.0,10.0,3000000.0,1.0,300000.0,10.0,3000000.0,1.0,300000.0,10.0,,,,,,,,,,,,,,,300000.0,10.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Phonesoap,16,441,26-Sep-14,15-May-15,30-Jan-15,Technology/Software,Phonesoap - Storage and Cleaning Products,https://www.phonesoap.com,Male,,Provo,UT,Dan Barnes and Wesley LaPorte,1.0,7.93,300000.0,7.5,4000000.0,1.0,300000.0,10.0,3000000.0,1.0,300000.0,10.0,,,,,,,,,300000.0,10.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Victoria'sKitchen,16,442,26-Sep-14,15-May-15,30-Jan-15,Food and Beverage,Victoria's Kitchen - Specialty Food,http://www.drinkvictoriaskitchen.com,Mixed Team,,Los Angeles,CA,Deborah and David Meniane,1.0,7.93,200000.0,20.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,TycoonRealEstate,16,443,26-Sep-14,15-May-15,30-Jan-15,Technology/Software,Tycoon Real Estate - Online Services,https://www.tycooninvestors.com,Male,,San Francisco,CA,Aaron McDaniel,0.0,7.93,50000.0,5.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,FreshPatch,17,444,26-Sep-14,15-May-15,3-Feb-15,Pet Products,Fresh Patch - Pet Products,https://www.freshpatch.com,Male,,Davenport,FL,Andrew Feld,0.0,7.14,150000.0,10.0,1500000.0,1.0,150000.0,20.0,750000.0,2.0,75000.0,10.0,,,,,75000.0,10.0,75000.0,10.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,DrainStrain,17,445,26-Sep-14,15-May-15,3-Feb-15,Lifestyle/Home,Drain Strain - Storage and Cleaning Products,http://www.drainstrain.com,Male,,Springfield,MO,Naushad Ali,0.0,7.14,110000.0,15.0,733333.0,1.0,110000.0,10.0,1100000.0,1.0,110000.0,10.0,,,,,,,,,,,110000.0,10.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BalmChickyBalmBalm,17,446,26-Sep-14,15-May-15,3-Feb-15,Fashion/Beauty,Balm Chicky Balm Balm - Personal Care and Cosmetics,https://balmchicky.com,Female,,Portland,OR,Liz Moskow and Abby Schwalb,1.0,7.14,75000.0,20.0,375000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BedJet,17,447,26-Sep-14,15-May-15,3-Feb-15,Lifestyle/Home,BedJet - Home Accessories,http://bedjet.com,Male,,Newport,RI,Mark Aramli,0.0,7.14,250000.0,10.0,2500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BeverageBoy,18,448,26-Sep-14,15-May-15,6-Feb-15,Food and Beverage,BeverageBoy - Novelties,http://beverageboy.com,Male,,Charleston,SC,Kevin Waltermire,0.0,7.68,50000.0,15.0,333333.0,1.0,50000.0,35.0,142857.0,1.0,50000.0,35.0,,,,,,,,,,,,,50000.0,35.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,FunBites,18,449,26-Sep-14,15-May-15,6-Feb-15,Children/Education,FunBites - Baby and Child Care,http://funbites.com,Female,,New York,NY,Bobbie Rhoads,0.0,7.68,75000.0,20.0,375000.0,1.0,75000.0,25.0,300000.0,1.0,75000.0,25.0,,,,,,,,,75000.0,25.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,TheLipBar,18,450,26-Sep-14,15-May-15,6-Feb-15,Fashion/Beauty,The Lip Bar - Personal Care and Cosmetics,https://www.thelipbar.com,Female,,New York,NY,Melissa Butler and Rosco Spears,1.0,7.68,125000.0,20.0,625000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,HimalayanDogChew,18,451,26-Sep-14,15-May-15,6-Feb-15,Pet Products,Himalayan Dog Chew - Pet Products,http://www.himalayandogchew.com,Male,,Mukilteo,WA,"Suman, Sujan and Nishes Shrestha",1.0,7.68,750000.0,5.0,15000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Boobypack,19,452,26-Sep-14,15-May-15,13-Feb-15,Fashion/Beauty,Boobypack - Women's Apparel,http://boobypack.com,Female,,San Francisco,CA,C.C. Conrad,0.0,7.73,80000.0,20.0,400000.0,1.0,80000.0,25.0,320000.0,1.0,80000.0,25.0,,,,,80000.0,25.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,GoldRushNuggetBucket,19,453,26-Sep-14,15-May-15,13-Feb-15,Children/Education,Gold Rush Nugget Bucket - Novelties,http://www.goldrushnuggetbucket.com,Male,,Eugene,OR,Mark Peterson,0.0,7.73,60000.0,15.0,400000.0,1.0,60000.0,25.0,240000.0,1.0,60000.0,25.0,,,,,,,,,,,60000.0,25.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,SsekoDesigns,19,454,26-Sep-14,15-May-15,13-Feb-15,Fashion/Beauty,Sseko Designs - Men and Women's Shoes,http://www.ssekodesigns.com,Mixed Team,,Portland,OR,Ben and Liz Bohannon,1.0,7.73,300000.0,10.0,3000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,Lumi,19,455,26-Sep-14,15-May-15,13-Feb-15,Fashion/Beauty,Lumi - Novelties,http://lumi.com,Female,,Los Angeles,CA,Jesse Genet,0.0,7.73,250000.0,5.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,LuminAid,20,456,26-Sep-14,15-May-15,20-Feb-15,Travel,LuminAid - Electronics,http://luminaid.com,Female,,Oxford,MI,Andrea Sreshta and Anna Stork,1.0,8.43,200000.0,10.0,2000000.0,1.0,300000.0,15.0,2000000.0,1.0,300000.0,15.0,,,,,,,300000.0,15.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Scholly,20,457,26-Sep-14,15-May-15,20-Feb-15,Children/Education,Scholly - Online Services,https://www.myscholly.com,Male,Young,Philadelphia,PA,Christopher Gray,0.0,8.43,40000.0,15.0,266667.0,1.0,40000.0,15.0,266667.0,2.0,20000.0,7.5,,,,,,,,,20000.0,7.5,,,20000.0,7.5,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,KeenHome,20,458,26-Sep-14,15-May-15,20-Feb-15,Lifestyle/Home,Keen Home - Home Accessories,http://www.keenhome.io,Male,,New York,NY,Nayeem Hussain and Ryan Fant,1.0,8.43,750000.0,10.0,7500000.0,1.0,750000.0,13.0,5769231.0,1.0,750000.0,13.0,,,,,,,,,,,750000.0,13.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,TaalumaTotes,20,459,26-Sep-14,15-May-15,20-Feb-15,Fashion/Beauty,Taaluma Totes - Men and Women's Accessories,http://www.carryacountry.com,Mixed Team,,Blacksburg,VA,Jack DuFour and Ashley Heffern,1.0,8.43,110000.0,15.0,733333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,CocoJack,21,460,26-Sep-14,15-May-15,6-Mar-15,Food and Beverage,Coco Jack - Kitchen Tools,http://www.coco-jack.com,Male,Middle,Austin,TX,Dave Goodman,0.0,8.21,125000.0,10.0,1250000.0,1.0,125000.0,25.0,500000.0,1.0,125000.0,25.0,,,125000.0,,,,125000.0,25.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BedRyder,21,461,26-Sep-14,15-May-15,6-Mar-15,Automotive,BedRyder - Automotive,http://www.bedryder.com,Male,,Austell,GA,George Conway,0.0,8.21,200000.0,15.0,1333333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,FrillClothing,21,462,26-Sep-14,15-May-15,6-Mar-15,Fashion/Beauty,Frill - Women's Apparel,http://frillclothing.com,Female,,Raleigh,NC,Kate Steadman and Sharon Bui,1.0,8.21,100000.0,20.0,500000.0,1.0,100000.0,20.0,500000.0,2.0,50000.0,10.0,,,,,50000.0,10.0,,,,,,,,,50000.0,10.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,TwinZPillow,21,463,26-Sep-14,15-May-15,6-Mar-15,Children/Education,Twin Z Pillow - Baby and Child Care,http://www.twinznursingpillow.com,Mixed Team,,Atlanta,GA,Michelle and Jason Barsosky,1.0,8.21,75000.0,10.0,750000.0,1.0,75000.0,20.0,375000.0,1.0,75000.0,20.0,,,,,,,,,75000.0,20.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,EchoValleyMeats,22,464,26-Sep-14,15-May-15,13-Mar-15,Food and Beverage,Echo Valley Meats - Specialty Food,http://www.echovalleymeats.com,Male,,Bartonville,IL,Dave Alwan,0.0,7.24,150000.0,20.0,750000.0,1.0,150000.0,25.0,600000.0,1.0,150000.0,25.0,,,,,,,150000.0,25.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,EmazingLights,22,465,26-Sep-14,15-May-15,13-Mar-15,Media/Entertainment,Emazing Lights - Party Supplies,http://www.emazinglights.com,Male,,Los Angeles,CA,Brian Lim,0.0,7.24,650000.0,5.0,13000000.0,1.0,650000.0,5.0,13000000.0,2.0,325000.0,2.5,,,,,,,325000.0,2.5,,,,,325000.0,2.5,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,AquaVault,22,466,26-Sep-14,15-May-15,13-Mar-15,Lifestyle/Home,Aqua Vault - Storage and Cleaning Products,https://theaquavault.com,Male,,Aventura,FL,"Jonathan Kinas, Rob Peck and Avin Samtani",1.0,7.24,75000.0,12.0,625000.0,1.0,75000.0,25.0,300000.0,1.0,75000.0,25.0,,,,,,,,,,,,,75000.0,25.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Naja,22,467,26-Sep-14,15-May-15,13-Mar-15,Fashion/Beauty,Naja - Women's Apparel,http://www.naja.co,Female,,San Francisco,CA,Catalina Girald,0.0,7.24,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,BeeSweetLemonade,23,468,26-Sep-14,15-May-15,20-Mar-15,Food and Beverage,Bee Sweet Lemonade - Non-Alcoholic Beverages,http://beesweetlemonade.com,Mixed Team,,Austin,TX,Mikaila and Theo Ulmer,1.0,7.5,60000.0,10.0,600000.0,1.0,60000.0,25.0,240000.0,1.0,60000.0,25.0,,,,,,,,,,,,,60000.0,25.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,BrandYourself,23,469,26-Sep-14,15-May-15,20-Mar-15,Technology/Software,Brand Yourself - Online Services,https://brandyourself.com,Male,,New York,NY,Patrick Ambron,0.0,7.5,2000000.0,13.5,14814815.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,iCPooch,23,470,26-Sep-14,15-May-15,20-Mar-15,Pet Products,iC Pooch - Pet Products,http://www.icpooch.com,Mixed Team,,Spokane,WA,Brooke Martin and James Pelland,1.0,7.5,150000.0,20.0,750000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,TheHomeT,23,471,26-Sep-14,15-May-15,20-Mar-15,Fashion/Beauty,The Home T - Men and Women's Apparel,http://www.thehomet.com,Male,,New York,NY,Ryan Shell,0.0,7.5,250000.0,5.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Budsies,24,472,26-Sep-14,15-May-15,10-Apr-15,Children/Education,Budsies - Toys and Games,http://www.budsies.com,Male,,Lake Worth,FL,Alex Furmansky,0.0,6.65,100000.0,5.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,BeeThinking,24,473,26-Sep-14,15-May-15,10-Apr-15,Lifestyle/Home,Bee Thinking - Professional Services,http://www.beethinking.com,Male,,Portland,OR,Matt Reed,0.0,6.65,400000.0,10.0,4000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,PullyPalz,24,474,26-Sep-14,15-May-15,10-Apr-15,Children/Education,PullyPalz - Baby and Child Care,http://pullypalz.com,Female,,Atlanta,GA,Julie Thompson,0.0,6.65,100000.0,20.0,500000.0,1.0,100000.0,28.0,357143.0,1.0,100000.0,28.0,,,,,,,,,100000.0,28.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Forus,24,475,26-Sep-14,15-May-15,10-Apr-15,Fitness/Sports/Outdoors,Forus - Men and Women's Shoes,http://www.wearforus.com,Male,,Indianapolis,IN,Joel Vinocur and Arsene Millogo,1.0,6.65,200000.0,15.0,1333333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,NeatCheeks,25,476,26-Sep-14,15-May-15,17-Apr-15,Children/Education,NeatCheeks - Baby and Child Care,https://neatcheeks.com,Female,,Denver,CO,Danielle Stangler and Julia Rossi,1.0,6.51,150000.0,20.0,750000.0,1.0,150000.0,25.0,600000.0,1.0,150000.0,25.0,,,,,150000.0,25.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,MelniConnectors,25,477,26-Sep-14,15-May-15,17-Apr-15,Electronics,Melni Connectors - Electronics,http://www.melniconnectors.com,Male,,Twin Falls,ID,"Byron Dunn, Mark Melni, and Armand Eckert",1.0,6.51,500000.0,5.0,10000000.0,1.0,500000.0,12.0,4166667.0,1.0,500000.0,12.0,,,,,,,500000.0,12.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,BeneathTheInk,25,478,26-Sep-14,15-May-15,17-Apr-15,Technology/Software,Beneath the Ink - Online Services,https://www.beneaththeink.com,Mixed Team,,Boulder,CO,Alex Milewski and Sherisse Hawkins,1.0,6.51,350000.0,10.0,3500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,PittMoss,25,479,26-Sep-14,15-May-15,17-Apr-15,Green/CleanTech,PittMoss - Gardening,http://pittmoss.com,Male,,Pittsburgh,PA,Mont Handley,0.0,6.51,600000.0,25.0,2400000.0,1.0,600000.0,35.0,1714286.0,3.0,200000.0,11.66666667,,,,,,,200000.0,11.66666667,,,200000.0,11.66666667,,,200000.0,11.66666667,,,,1.0,1.0,1.0,1.0,0.0,1.0,
6,ZinePak,26,480,26-Sep-14,15-May-15,24-Apr-15,Media/Entertainment,ZinePak - Music,http://www.zinepak.com,Female,,New York,NY,Kim Kaupe and Brittany Hodak,1.0,7.94,725000.0,10.0,7250000.0,1.0,725000.0,17.5,4142857.0,2.0,362500.0,8.75,,,,,,,,,362500.0,8.75,362500.0,8.75,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,SnagaStool,26,481,26-Sep-14,15-May-15,24-Apr-15,Technology/Software,SnagaStool - Online Services,http://snagastool.com,Male,,Somerville,MA,Dean Whitney and Jamie Manning,1.0,7.94,120000.0,18.0,666667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,BuckMason,26,482,26-Sep-14,15-May-15,24-Apr-15,Fashion/Beauty,Buck Mason - Men and Women's Apparel,https://www.buckmason.com,Male,,Los Angeles,CA,Sasha Koehn and Erik Schnakenberg,1.0,7.94,200000.0,8.0,2500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Noene,26,483,26-Sep-14,15-May-15,24-Apr-15,Fashion/Beauty,Noene - Fitness Apparel and Accessories,http://www.noeneusa.com,Male,,Atlanta,GA,Bryan Scott,0.0,7.94,100000.0,10.0,1000000.0,1.0,200000.0,30.0,666667.0,2.0,100000.0,15.0,,,,,,,100000.0,15.0,,,,,100000.0,15.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,AirCar,27,484,26-Sep-14,15-May-15,1-May-15,Travel,AirCar Zero Pollution Motors - Automotive,http://zeropollutionmotors.us,Male,,New Paltz,NY,Ethan Tucker and Pat Boone,1.0,7.07,5000000.0,50.0,10000000.0,1.0,5000000.0,50.0,10000000.0,1.0,5000000.0,50.0,,,,,,,,,,,5000000.0,50.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,PaleoDietFoods,27,485,26-Sep-14,15-May-15,1-May-15,Food and Beverage,Paleo Diet Foods - Specialty Food,http://thepaleodietbar.com,Female,,Ft. Collins,CO,Shauna Sledge,0.0,7.07,150000.0,20.0,750000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,WorldRecordStriperCompany,27,486,26-Sep-14,15-May-15,1-May-15,Fitness/Sports/Outdoors,World Record Striper Company - Outdoor Recreation,http://www.worldrecordstripercompany.com,Male,,Westbrook,CT,Greg Myerson,0.0,7.07,75000.0,20.0,375000.0,1.0,50000.0,33.0,151515.0,1.0,50000.0,33.0,,,,,,,50000.0,33.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,Frameri,27,487,26-Sep-14,15-May-15,1-May-15,Fashion/Beauty,Frameri - Men and Women's Accessories,https://frameri.com,Male,,Cincinnati,OH,Konrad Billetz and Kevin Habich,1.0,7.07,150000.0,3.5,4285714.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
6,ZoomInteriors,28,488,26-Sep-14,15-May-15,8-May-15,Lifestyle/Home,Zoom - Online Services,https://zoominteriors.com,Female,,Philadelphia,PA,"Beatrice Fischel-Bock, Madeine Fraser & Lizzie Grover",0.0,6.68,100000.0,20.0,500000.0,1.0,100000.0,33.0,303030.0,1.0,100000.0,33.0,,,,,100000.0,33.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
